emp_id,week_start,week,department,role_level,manager_id,base_skill,baseline_stress,workload,tasks_completed,avg_task_difficulty,hours_worked,overtime_hours,idle_time_ratio,msg_count,avg_sentiment,meetings,leave_days,task_on_time_ratio,productivity_index,burnout_score,burnout_risk
798,2024-05-06,19,support,mid,80,76.1,0.152,0.97,1,2.88,42.2,2.02,0.207,58,-0.101,0,0,0.838,30.83,0.314,Low
798,2024-05-13,20,support,mid,80,76.1,0.152,1.286,1,3.13,49.1,3.49,0.117,60,-0.03,1,0,0.742,30.53,0.346,Medium
799,2024-01-01,1,support,lead,80,51.9,0.4,0.877,5,2.26,40.2,0.0,0.18,61,0.367,2,0,0.913,41.04,0.281,Low
799,2024-01-08,2,support,lead,80,51.9,0.4,1.156,2,2.28,47.0,4.41,0.177,66,-0.157,2,0,0.83,31.59,0.393,Medium
799,2024-01-15,3,support,lead,80,51.9,0.4,1.341,3,4.12,42.5,0.0,0.117,48,0.018,9,0,0.783,30.46,0.333,Medium
799,2024-01-22,4,support,lead,80,51.9,0.4,1.148,2,2.84,39.8,6.87,0.108,37,0.345,3,0,0.825,34.47,0.456,Medium
799,2024-01-29,5,support,lead,80,51.9,0.4,1.767,0,4.24,53.5,11.09,0.176,51,-0.37,9,0,0.777,21.91,0.528,Medium
799,2024-02-05,6,support,lead,80,51.9,0.4,1.214,3,3.53,48.7,6.69,0.144,50,0.27,3,0,0.733,34.07,0.481,Medium
799,2024-02-12,7,support,lead,80,51.9,0.4,1.51,4,3.45,43.1,4.79,0.229,45,-0.166,8,0,0.769,30.11,0.469,Medium
799,2024-02-19,8,support,lead,80,51.9,0.4,1.729,2,4.14,50.9,11.07,0.234,46,-0.082,6,0,0.794,28.24,0.559,Medium
799,2024-02-26,9,support,lead,80,51.9,0.4,0.559,6,1.5,46.3,0.0,0.201,64,0.302,4,0,0.876,40.55,0.368,Medium
799,2024-03-04,10,support,lead,80,51.9,0.4,0.873,3,1.87,41.2,0.0,0.225,25,-0.241,4,0,0.927,32.62,0.35,Medium
799,2024-03-11,11,support,lead,80,51.9,0.4,0.785,3,1.07,45.4,0.0,0.304,48,-0.087,2,0,0.949,33.69,0.352,Medium
799,2024-03-18,12,support,lead,80,51.9,0.4,0.725,2,1.82,39.6,0.0,0.188,63,0.037,2,0,0.991,34.81,0.338,Medium
799,2024-03-25,13,support,lead,80,51.9,0.4,0.876,3,2.74,38.1,0.0,0.215,27,-0.23,1,0,0.792,32.54,0.353,Medium
799,2024-04-01,14,support,lead,80,51.9,0.4,0.886,0,2.51,39.5,1.69,0.182,75,-0.093,4,1,0.924,28.34,0.376,Medium
799,2024-04-08,15,support,lead,80,51.9,0.4,1.148,1,3.27,46.4,5.38,0.185,44,0.199,5,0,0.811,29.35,0.4,Medium
799,2024-04-15,16,support,lead,80,51.9,0.4,1.8,1,5.0,46.6,2.64,0.181,54,0.028,6,0,0.691,26.17,0.379,Medium
799,2024-04-22,17,support,lead,80,51.9,0.4,1.311,0,2.63,40.3,0.02,0.178,65,-0.249,3,0,0.788,26.16,0.342,Medium
799,2024-04-29,18,support,lead,80,51.9,0.4,1.491,2,4.03,45.2,4.97,0.16,51,0.076,7,0,0.854,30.44,0.447,Medium
799,2024-05-06,19,support,lead,80,51.9,0.4,1.195,2,2.79,33.1,0.0,0.139,48,-0.261,5,0,0.838,30.01,0.388,Medium
799,2024-05-13,20,support,lead,80,51.9,0.4,0.937,1,2.5,40.9,0.0,0.176,52,-0.25,5,0,0.814,27.28,0.414,Medium
800,2024-01-01,1,engineering,junior,80,58.2,0.152,1.01,6,3.81,44.6,2.03,0.15,20,0.156,4,0,0.777,39.11,0.235,Low
800,2024-01-08,2,engineering,junior,80,58.2,0.152,0.913,8,2.44,41.4,0.0,0.173,48,-0.145,2,0,0.893,43.9,0.163,Low
800,2024-01-15,3,engineering,junior,80,58.2,0.152,1.578,6,4.12,47.7,5.99,0.127,15,-0.306,5,0,0.91,38.55,0.289,Low
800,2024-01-22,4,engineering,junior,80,58.2,0.152,1.274,3,4.24,39.8,0.0,0.174,32,-0.007,6,0,0.857,32.34,0.212,Low
800,2024-01-29,5,engineering,junior,80,58.2,0.152,1.14,5,3.48,44.9,4.79,0.157,19,0.307,3,1,0.785,38.57,0.335,Medium
800,2024-02-05,6,engineering,junior,80,58.2,0.152,1.221,5,3.83,50.7,5.2,0.066,50,0.069,6,0,0.817,37.48,0.287,Low
800,2024-02-12,7,engineering,junior,80,58.2,0.40203227494268845,1.729,2,5.0,43.8,16.718821646531858,0.188,51,-0.14199758641414117,9,0,0.5782131550952726,23.64,0.58,Medium
800,2024-02-19,8,engineering,junior,80,58.2,0.152,1.07,3,3.42,37.7,2.85,0.074,25,-0.027,1,0,0.899,37.29,0.267,Low
800,2024-02-26,9,engineering,junior,80,58.2,0.152,0.505,8,1.35,40.9,0.0,0.121,28,0.26,1,2,0.919,47.69,0.205,Low
800,2024-03-04,10,engineering,junior,80,58.2,0.152,0.88,5,2.65,40.3,1.57,0.137,39,0.186,2,0,0.87,40.13,0.178,Low
800,2024-03-11,11,engineering,junior,80,58.2,0.152,0.987,4,2.96,42.6,2.75,0.199,14,0.129,3,0,0.895,36.84,0.193,Low
800,2024-03-18,12,engineering,junior,80,58.2,0.152,0.85,6,2.84,38.5,0.0,0.069,35,-0.193,2,0,0.873,41.17,0.146,Low
800,2024-03-25,13,engineering,junior,80,58.2,0.152,1.111,5,3.75,40.5,0.44,0.124,31,0.538,7,0,0.93,40.06,0.144,Low
800,2024-04-01,14,engineering,junior,80,58.2,0.152,1.306,3,4.64,46.8,5.35,0.112,38,0.362,4,0,0.909,37.06,0.253,Low
800,2024-04-08,15,engineering,junior,80,58.2,0.152,1.385,4,3.97,45.4,2.54,0.131,16,0.497,8,0,0.828,35.77,0.232,Low
800,2024-04-15,16,engineering,junior,80,58.2,0.152,1.004,5,2.33,41.7,0.33,0.02,35,0.344,2,0,0.943,43.77,0.176,Low
800,2024-04-22,17,engineering,junior,80,58.2,0.152,1.151,4,4.09,46.7,0.0,0.151,21,-0.046,8,0,0.899,33.82,0.203,Low
800,2024-04-29,18,engineering,junior,80,58.2,0.152,1.561,2,5.0,47.9,6.52,0.161,52,0.304,5,0,0.828,32.35,0.349,Medium
800,2024-05-06,19,engineering,junior,80,58.2,0.152,0.931,4,3.12,43.3,1.88,0.181,20,0.332,6,0,0.916,36.69,0.264,Low
800,2024-05-13,20,engineering,junior,80,58.2,0.152,1.351,3,5.0,45.5,6.62,0.171,24,0.294,3,0,0.876,35.92,0.356,Medium
801,2024-01-01,1,sales,mid,81,84.7,0.275,0.997,7,2.22,36.9,0.0,0.15,46,0.304,3,0,0.949,44.87,0.214,Low
801,2024-01-08,2,sales,mid,81,84.7,0.275,1.09,9,2.24,39.8,0.0,0.171,51,0.765,0,0,0.891,51.49,0.198,Low
801,2024-01-15,3,sales,mid,81,84.7,0.275,0.957,6,2.96,47.0,1.95,0.138,68,0.503,3,0,0.976,44.59,0.226,Low
801,2024-01-22,4,sales,mid,81,84.7,0.275,1.56,8,3.57,44.3,4.04,0.14,80,0.113,5,0,0.736,41.6,0.289,Low
801,2024-01-29,5,sales,mid,81,84.7,0.275,1.368,6,2.63,45.1,6.86,0.133,23,0.362,6,0,0.798,39.54,0.342,Medium
801,2024-02-05,6,sales,mid,81,84.7,0.275,1.201,4,3.11,45.6,2.12,0.182,52,0.113,2,0,0.86,37.06,0.27,Low
801,2024-02-12,7,sales,mid,81,84.7,0.275,1.05,7,2.65,44.6,5.73,0.071,69,0.4,5,1,0.838,43.71,0.34,Medium
801,2024-02-19,8,sales,mid,81,84.7,0.275,1.236,3,3.93,45.0,3.58,0.183,38,0.32,7,0,0.965,34.87,0.237,Low
801,2024-02-26,9,sales,mid,81,84.7,0.275,0.7,9,1.44,38.4,0.0,0.186,74,0.248,1,0,0.944,48.91,0.153,Low
801,2024-03-04,10,sales,mid,81,84.7,0.275,0.914,6,1.76,39.8,0.0,0.103,63,0.337,1,0,0.897,44.26,0.163,Low
801,2024-03-11,11,sales,mid,81,84.7,0.275,0.703,9,1.63,40.5,0.0,0.138,53,0.49,1,0,0.821,49.0,0.172,Low
801,2024-03-18,12,sales,mid,81,84.7,0.275,0.893,7,2.58,39.1,0.0,0.05,46,0.704,1,0,0.939,49.41,0.15,Low
801,2024-03-25,13,sales,mid,81,84.7,0.275,0.878,7,2.27,48.2,6.3,0.142,49,0.41,4,0,0.981,45.42,0.26,Low
801,2024-04-01,14,sales,mid,81,84.7,0.275,1.555,4,3.74,46.0,5.24,0.042,54,0.692,4,0,0.9,41.49,0.259,Low
801,2024-04-08,15,sales,mid,81,84.7,0.275,1.031,6,3.53,44.4,1.09,0.203,50,0.416,3,0,0.81,40.68,0.215,Low
801,2024-04-15,16,sales,mid,81,84.7,0.275,1.549,8,4.13,40.9,5.95,0.126,72,0.002,5,0,0.908,43.82,0.277,Low
801,2024-04-22,17,sales,mid,81,84.7,0.275,1.517,5,3.77,49.9,9.06,0.116,61,-0.044,5,0,0.882,37.72,0.36,Medium
801,2024-04-29,18,sales,mid,81,84.7,0.275,1.011,3,2.75,41.2,2.04,0.148,59,0.624,5,0,0.902,37.13,0.25,Low
801,2024-05-06,19,sales,mid,81,84.7,0.275,1.071,8,2.32,49.3,8.54,0.099,53,-0.153,5,0,0.822,42.17,0.376,Medium
801,2024-05-13,20,sales,mid,81,84.7,0.275,0.808,7,1.87,39.7,0.0,0.179,48,0.034,3,0,0.885,42.14,0.234,Low
802,2024-01-01,1,sales,mid,81,82.5,0.534,0.928,6,3.14,45.3,0.0,0.16,38,0.202,6,0,0.808,38.49,0.361,Medium
802,2024-01-08,2,sales,mid,81,82.5,0.534,0.875,8,2.78,42.4,0.0,0.197,53,0.024,0,0,0.826,44.56,0.367,Medium
802,2024-01-15,3,sales,mid,81,82.5,0.534,0.953,8,1.79,38.3,0.0,0.216,51,-0.021,4,0,0.806,41.41,0.368,Medium
802,2024-01-22,4,sales,mid,81,82.5,0.534,1.156,5,2.91,45.0,4.08,0.236,31,0.045,1,0,0.817,37.73,0.449,Medium
802,2024-01-29,5,sales,mid,81,82.5,0.534,1.8,2,4.87,45.8,9.21,0.245,41,-0.089,7,1,0.747,26.75,0.554,Medium
802,2024-02-05,6,sales,mid,81,82.5,0.534,1.321,0,3.89,37.4,0.0,0.143,43,0.699,4,0,0.681,29.22,0.381,Medium
802,2024-02-12,7,sales,mid,81,82.5,0.534,1.096,4,3.09,42.1,5.49,0.23,44,0.378,6,0,0.731,33.4,0.499,Medium
802,2024-02-19,8,sales,mid,81,82.5,0.534,1.404,1,4.38,43.1,1.81,0.238,70,-0.228,7,0,0.834,25.58,0.441,Medium
802,2024-02-26,9,sales,mid,81,82.5,0.534,0.748,5,1.96,41.4,0.0,0.193,80,-0.291,3,0,0.776,34.92,0.42,Medium
802,2024-03-04,10,sales,mid,81,82.5,0.534,0.788,6,1.67,35.3,0.0,0.278,54,0.246,2,1,0.894,40.56,0.394,Medium
802,2024-03-11,11,sales,mid,81,82.5,0.534,0.573,9,1.05,45.3,0.0,0.185,32,-0.125,5,1,0.945,44.74,0.31,Low
802,2024-03-18,12,sales,mid,81,82.5,0.534,1.119,6,2.93,41.7,3.33,0.039,53,-0.269,6,0,0.902,39.35,0.318,Low
802,2024-03-25,13,sales,mid,81,82.5,0.534,1.3,2,3.68,44.0,5.57,0.189,51,0.811,5,0,0.844,34.71,0.385,Medium
802,2024-04-01,14,sales,mid,81,82.5,0.534,0.673,6,1.53,38.5,0.0,0.191,58,0.068,2,3,0.807,39.66,0.275,Low
802,2024-04-08,15,sales,mid,81,82.5,0.534,1.13,2,3.45,42.3,1.96,0.114,65,0.128,1,1,0.826,34.49,0.257,Low
802,2024-04-15,16,sales,mid,81,82.5,0.534,1.013,3,1.96,40.0,0.0,0.042,70,0.673,5,1,0.829,37.88,0.165,Low
802,2024-04-22,17,sales,mid,81,82.5,0.534,1.232,0,2.98,41.2,0.04,0.096,42,0.622,3,0,0.899,33.41,0.117,Low
802,2024-04-29,18,sales,mid,81,82.5,0.534,1.348,3,3.31,45.4,5.52,0.102,70,0.225,4,0,0.914,36.6,0.216,Low
802,2024-05-06,19,sales,mid,81,82.5,0.534,1.19,3,3.1,39.8,0.0,0.17,48,0.634,5,0,0.915,37.06,0.124,Low
802,2024-05-13,20,sales,mid,81,82.5,0.534,1.159,2,3.56,41.8,0.0,0.121,63,0.078,2,0,0.939,35.24,0.147,Low
803,2024-01-01,1,sales,mid,81,65.0,0.021,0.972,6,2.32,39.0,0.0,0.151,60,0.204,5,0,0.986,41.87,0.099,Low
803,2024-01-08,2,sales,mid,81,65.0,0.021,1.183,4,4.02,39.0,0.45,0.114,78,0.604,3,0,0.872,40.15,0.135,Low
803,2024-01-15,3,sales,mid,81,65.0,0.021,0.852,8,1.71,38.3,0.0,0.156,38,0.418,4,0,0.815,44.65,0.136,Low
803,2024-01-22,4,sales,mid,81,65.0,0.021,1.635,5,4.13,53.6,9.94,0.174,53,0.167,5,0,0.824,37.03,0.311,Low
803,2024-01-29,5,sales,mid,81,65.0,0.021,1.346,4,2.95,39.3,1.85,0.119,54,0.336,6,0,0.864,36.86,0.181,Low
803,2024-02-05,6,sales,mid,81,65.0,0.021,1.099,8,3.12,47.1,2.8,0.097,80,0.182,2,1,0.792,45.17,0.217,Low
803,2024-02-12,7,sales,mid,81,65.0,0.021,0.842,4,2.45,32.1,0.0,0.146,55,0.62,3,0,0.982,41.39,0.103,Low
803,2024-02-19,8,sales,mid,81,65.0,0.021,0.692,9,2.46,37.1,0.0,0.166,52,-0.077,2,0,0.952,47.1,0.087,Low
803,2024-02-26,9,sales,mid,81,65.0,0.021,0.676,9,1.85,40.9,0.0,0.222,49,0.189,2,1,0.927,47.23,0.09,Low
803,2024-03-04,10,sales,mid,81,65.0,0.021,0.517,11,1.0,42.5,0.0,0.138,50,0.662,1,0,1.0,56.29,0.066,Low
803,2024-03-11,11,sales,mid,81,65.0,0.021,0.719,8,1.58,36.4,0.0,0.181,38,0.486,2,0,0.937,47.61,0.088,Low
803,2024-03-18,12,sales,mid,81,65.0,0.021,1.172,6,2.64,44.0,2.67,0.126,54,0.221,4,0,0.991,43.0,0.142,Low
803,2024-03-25,13,sales,mid,81,65.0,0.021,0.698,8,2.01,41.9,1.78,0.065,74,0.718,7,0,0.895,46.96,0.136,Low
803,2024-04-01,14,sales,mid,81,65.0,0.021,0.89,9,1.91,42.9,3.72,0.129,63,0.121,4,0,0.875,46.34,0.175,Low
803,2024-04-08,15,sales,mid,81,65.0,0.021,0.789,8,1.72,38.6,0.0,0.11,55,0.099,2,0,0.984,47.43,0.081,Low
803,2024-04-15,16,sales,mid,81,65.0,0.021,1.105,6,2.09,42.0,4.28,0.049,56,0.295,3,0,0.894,43.64,0.191,Low
803,2024-04-22,17,sales,mid,81,65.0,0.021,1.106,8,2.18,35.5,0.16,0.138,49,0.433,3,0,0.993,48.24,0.088,Low
803,2024-04-29,18,sales,mid,81,65.0,0.021,1.721,4,4.94,35.5,5.36,0.208,52,0.297,6,0,0.86,35.25,0.234,Low
803,2024-05-06,19,sales,mid,81,65.0,0.021,0.992,5,1.59,40.2,0.0,0.114,81,0.682,3,0,0.933,43.32,0.125,Low
803,2024-05-13,20,sales,mid,81,65.0,0.021,1.528,2,4.02,48.1,5.27,0.113,21,0.156,7,0,0.928,32.67,0.251,Low
804,2024-01-01,1,sales,mid,81,64.7,0.5135142475270142,1.223,3,2.75,42.9,13.630156224387473,0.179,56,-0.08030233627713096,6,0,0.5466054179196049,27.24,0.611,Medium
804,2024-01-08,2,sales,mid,81,64.7,0.259,0.987,4,3.5,39.4,0.0,0.131,40,-0.086,5,0,0.802,34.22,0.26,Low
804,2024-01-15,3,sales,mid,81,64.7,0.259,1.8,3,4.29,53.9,10.51,0.171,61,-0.057,6,0,0.714,29.99,0.45,Medium
804,2024-01-22,4,sales,mid,81,64.7,0.259,1.486,4,3.24,49.5,9.66,0.279,16,0.241,8,0,0.829,32.29,0.456,Medium
804,2024-01-29,5,sales,mid,81,64.7,0.259,1.116,6,2.43,40.2,2.4,0.274,62,-0.305,4,0,0.742,34.4,0.372,Medium
804,2024-02-05,6,sales,mid,81,64.7,0.259,1.55,4,3.7,41.7,2.19,0.166,52,-0.238,4,0,0.786,33.26,0.388,Medium
804,2024-02-12,7,sales,mid,81,64.7,0.259,1.316,5,2.22,39.5,0.54,0.181,61,-0.235,7,0,0.879,34.59,0.356,Medium
804,2024-02-19,8,sales,mid,81,64.7,0.691125974627749,1.004,3,2.07,39.6,6.7389610232031805,0.251,35,-0.5836723952173688,2,1,0.4563516182440893,24.62,0.633,Medium
804,2024-02-26,9,sales,mid,81,64.7,0.259,0.65,8,1.67,39.7,0.0,0.141,43,0.21,1,0,0.891,46.72,0.299,Low
804,2024-03-04,10,sales,mid,81,64.7,0.259,0.855,3,2.26,40.7,0.0,0.267,55,-0.186,2,0,0.886,32.81,0.315,Low
804,2024-03-11,11,sales,mid,81,64.7,0.259,0.923,3,2.68,38.5,0.24,0.145,62,0.268,2,0,0.9,37.12,0.295,Low
804,2024-03-18,12,sales,mid,81,64.7,0.259,0.567,7,1.61,38.6,0.0,0.314,29,0.254,1,0,1.0,44.1,0.261,Low
804,2024-03-25,13,sales,mid,81,64.7,0.259,0.859,4,2.18,42.5,0.13,0.226,63,0.185,3,0,0.821,35.6,0.29,Low
804,2024-04-01,14,sales,mid,81,64.7,0.259,1.055,4,2.59,46.1,3.69,0.225,46,-0.197,4,0,0.727,31.72,0.381,Medium
804,2024-04-08,15,sales,mid,81,64.7,0.259,0.717,4,1.93,35.6,0.44,0.248,62,0.452,3,0,0.926,38.18,0.269,Low
804,2024-04-15,16,sales,mid,81,64.7,0.259,0.988,5,2.84,37.7,0.0,0.168,68,0.348,1,0,0.871,41.08,0.251,Low
804,2024-04-22,17,sales,mid,81,64.7,0.259,1.54,2,4.01,49.5,8.14,0.164,44,0.121,3,0,0.864,33.11,0.416,Medium
804,2024-04-29,18,sales,mid,81,64.7,0.259,0.982,4,2.25,47.5,4.56,0.194,60,0.681,2,0,0.955,41.15,0.353,Medium
804,2024-05-06,19,sales,mid,81,64.7,0.259,1.325,6,3.82,48.1,1.92,0.212,55,-0.294,7,0,0.845,35.19,0.321,Low
804,2024-05-13,20,sales,mid,81,64.7,0.259,1.296,2,3.14,39.3,4.83,0.222,44,0.095,5,2,0.87,31.03,0.393,Medium
805,2024-01-01,1,product,mid,81,51.3,0.014,0.962,0,2.14,39.1,0.0,0.227,40,0.52,2,0,0.98,32.74,0.11,Low
805,2024-01-08,2,product,mid,81,51.3,0.4519790257799934,1.148,1,3.62,47.5,11.138616982933026,0.188,38,-0.47950423646051565,0,0,0.5801122962341492,25.36,0.561,Medium
805,2024-01-15,3,product,mid,81,51.3,0.014,1.354,1,3.57,42.6,3.92,0.15,43,-0.134,4,0,0.858,29.5,0.218,Low
805,2024-01-22,4,product,mid,81,51.3,0.014,0.951,1,1.86,51.0,8.61,0.266,40,0.192,4,0,0.849,29.25,0.304,Low
805,2024-01-29,5,product,mid,81,51.3,0.014,1.193,1,3.95,47.6,1.04,0.186,25,0.191,0,0,0.788,31.86,0.172,Low
805,2024-02-05,6,product,mid,81,51.3,0.014,1.174,0,3.47,43.7,0.82,0.098,36,0.18,2,0,0.907,31.87,0.159,Low
805,2024-02-12,7,product,mid,81,51.3,0.014,0.953,0,3.27,41.9,0.0,0.144,40,0.299,3,0,0.973,32.18,0.137,Low
805,2024-02-19,8,product,mid,81,51.3,0.014,1.153,1,3.27,39.1,0.0,0.208,24,0.231,0,0,0.908,33.53,0.149,Low
805,2024-02-26,9,product,mid,81,51.3,0.014,0.924,0,3.28,44.0,3.17,0.224,37,0.135,1,0,0.879,29.93,0.238,Low
805,2024-03-04,10,product,mid,81,51.3,0.014,1.162,1,3.21,39.6,4.57,0.152,27,0.222,2,0,0.911,33.2,0.232,Low
805,2024-03-11,11,product,mid,81,51.3,0.014,0.503,1,1.0,38.4,0.0,0.084,63,0.416,1,0,0.939,36.2,0.149,Low
805,2024-03-18,12,product,mid,81,51.3,0.014,0.741,2,2.09,42.1,0.0,0.189,47,-0.184,4,0,0.86,30.56,0.164,Low
805,2024-03-25,13,product,mid,81,51.3,0.014,0.929,2,2.82,36.8,0.84,0.068,46,0.272,2,0,1.0,37.93,0.157,Low
805,2024-04-01,14,product,mid,81,51.3,0.014,0.937,2,3.17,38.4,0.0,0.118,46,0.179,1,0,0.983,37.03,0.127,Low
805,2024-04-08,15,product,mid,81,51.3,0.014,1.224,3,3.61,44.6,3.7,0.085,43,0.461,4,0,0.913,38.01,0.204,Low
805,2024-04-15,16,product,mid,81,51.3,0.014,1.064,2,3.2,41.5,3.36,0.06,42,0.149,5,0,0.965,35.15,0.196,Low
805,2024-04-22,17,product,mid,81,51.3,0.014,1.697,1,4.94,53.2,8.93,0.138,37,-0.033,6,0,0.819,28.42,0.333,Medium
805,2024-04-29,18,product,mid,81,51.3,0.014,1.8,2,5.0,49.3,7.52,0.108,35,0.108,8,0,0.84,30.61,0.33,Low
805,2024-05-06,19,product,mid,81,51.3,0.014,1.297,0,3.23,47.9,4.33,0.168,66,-0.39,3,0,0.853,26.58,0.332,Medium
805,2024-05-13,20,product,mid,81,51.3,0.014,1.238,1,3.57,39.2,0.0,0.167,56,0.404,3,1,0.75,30.89,0.277,Low
806,2024-01-01,1,hr,mid,81,59.0,0.259,1.653,4,3.34,43.0,3.54,0.171,63,0.333,8,0,0.853,34.73,0.308,Low
806,2024-01-08,2,hr,mid,81,59.0,0.259,1.386,1,2.05,45.5,5.11,0.174,23,-0.139,1,0,0.831,30.45,0.384,Medium
806,2024-01-15,3,hr,mid,81,59.0,0.259,1.092,5,2.11,43.2,1.61,0.196,48,0.166,5,0,0.851,37.11,0.323,Low
806,2024-01-22,4,hr,mid,81,59.0,0.259,1.198,5,2.36,43.2,3.93,0.14,31,0.188,5,0,0.895,38.73,0.376,Medium
806,2024-01-29,5,hr,mid,81,59.0,0.259,1.624,0,3.06,51.7,9.94,0.141,28,0.195,7,0,0.794,26.67,0.51,Medium
806,2024-02-05,6,hr,mid,81,59.0,0.259,1.23,4,3.36,47.7,6.2,0.152,19,-0.028,2,0,0.88,37.11,0.449,Medium
806,2024-02-12,7,hr,mid,81,59.0,0.259,0.93,3,2.09,45.7,0.59,0.199,44,0.155,3,0,0.89,35.02,0.345,Medium
806,2024-02-19,8,hr,mid,81,59.0,0.259,0.833,2,1.89,51.1,7.41,0.216,53,0.093,2,0,0.807,31.92,0.491,Medium
806,2024-02-26,9,hr,mid,81,59.0,0.259,0.939,2,2.87,40.6,0.0,0.171,52,0.041,4,0,0.811,31.22,0.356,Medium
806,2024-03-04,10,hr,mid,81,59.0,0.259,0.669,6,1.0,41.3,0.0,0.174,30,-0.113,3,0,0.828,38.75,0.335,Medium
806,2024-03-11,11,hr,mid,81,59.0,0.259,0.835,3,1.69,38.3,0.0,0.121,41,0.022,2,0,0.848,35.48,0.318,Low
806,2024-03-18,12,hr,mid,81,59.0,0.487255412065561,0.945,3,2.43,40.0,16.06316889827564,0.161,31,-0.40109892741381864,0,0,0.5541356139179406,29.52,0.61,Medium
806,2024-03-25,13,hr,mid,81,59.0,0.259,0.734,2,1.55,43.6,0.0,0.286,29,-0.272,4,0,0.967,30.26,0.322,Low
806,2024-04-01,14,hr,mid,81,59.0,0.259,1.136,1,2.15,43.3,3.64,0.193,20,0.543,5,1,0.851,31.55,0.407,Medium
806,2024-04-08,15,hr,mid,81,59.0,0.259,1.012,3,2.34,45.9,2.11,0.248,30,0.224,1,0,0.841,35.05,0.331,Medium
806,2024-04-15,16,hr,mid,81,59.0,0.259,1.686,3,3.55,47.8,6.07,0.139,32,0.48,7,0,0.745,33.03,0.417,Medium
806,2024-04-22,17,hr,mid,81,59.0,0.259,1.8,1,4.14,54.0,13.04,0.095,41,-0.07,7,0,0.775,27.64,0.525,Medium
806,2024-04-29,18,hr,mid,81,59.0,0.259,1.284,2,3.01,44.5,5.95,0.098,37,-0.424,5,0,0.791,29.11,0.45,Medium
806,2024-05-06,19,hr,mid,81,59.0,0.259,0.929,1,2.42,45.6,4.88,0.185,62,-0.11,0,0,0.922,32.38,0.413,Medium
806,2024-05-13,20,hr,mid,81,59.0,0.259,0.778,1,1.0,45.4,0.0,0.176,38,-0.392,1,0,0.874,29.81,0.311,Low
807,2024-01-01,1,engineering,mid,81,59.7,0.069,0.957,5,2.32,36.5,0.9,0.189,27,0.179,4,0,0.855,37.94,0.164,Low
807,2024-01-08,2,engineering,mid,81,59.7,0.069,1.239,1,3.62,31.9,0.0,0.132,30,0.43,8,0,0.758,28.74,0.183,Low
807,2024-01-15,3,engineering,mid,81,59.7,0.069,0.958,4,3.33,42.1,0.0,0.215,21,0.332,3,0,0.843,36.83,0.178,Low
807,2024-01-22,4,engineering,mid,81,59.7,0.069,1.598,4,5.0,44.1,4.47,0.123,43,0.435,8,0,0.779,34.85,0.286,Low
807,2024-01-29,5,engineering,mid,81,59.7,0.069,1.196,3,3.41,43.3,0.61,0.106,24,0.017,8,0,0.819,31.74,0.225,Low
807,2024-02-05,6,engineering,mid,81,59.7,0.069,1.231,2,4.21,42.1,2.5,0.104,41,-0.302,4,0,0.888,31.67,0.266,Low
807,2024-02-12,7,engineering,mid,81,59.7,0.069,0.924,4,3.34,40.5,0.0,0.216,45,0.696,1,0,0.811,39.31,0.226,Low
807,2024-02-19,8,engineering,mid,81,59.7,0.069,1.307,1,3.63,38.9,1.67,0.116,46,0.596,3,0,0.893,34.77,0.253,Low
807,2024-02-26,9,engineering,mid,81,59.7,0.069,1.034,3,2.82,36.2,0.0,0.177,42,0.167,1,0,0.89,36.58,0.234,Low
807,2024-03-04,10,engineering,mid,81,59.7,0.069,0.826,4,1.86,38.6,0.0,0.1,24,0.187,3,0,0.834,37.7,0.244,Low
807,2024-03-11,11,engineering,mid,81,59.7,0.069,0.734,4,1.94,40.7,0.0,0.096,55,0.477,5,0,0.902,39.06,0.233,Low
807,2024-03-18,12,engineering,mid,81,59.7,0.069,0.59,2,1.95,42.0,0.0,0.181,31,0.187,0,0,0.928,35.89,0.242,Low
807,2024-03-25,13,engineering,mid,81,59.7,0.069,1.017,1,2.73,42.5,0.0,0.101,33,0.585,1,0,0.871,35.76,0.237,Low
807,2024-04-01,14,engineering,mid,81,59.7,0.44737462332854133,1.031,4,3.83,44.7,10.810106712363492,0.181,41,-0.4620709523516155,2,0,0.6377543426747673,30.87,0.539,Medium
807,2024-04-08,15,engineering,mid,81,59.7,0.069,1.332,0,4.23,38.0,0.0,0.07,29,0.118,5,0,0.821,28.94,0.256,Low
807,2024-04-15,16,engineering,mid,81,59.7,0.069,1.506,1,5.0,43.5,7.3,0.276,28,0.426,7,0,0.74,26.88,0.409,Medium
807,2024-04-22,17,engineering,mid,81,59.7,0.069,1.386,4,3.86,52.0,6.87,0.275,22,0.488,7,0,0.832,34.21,0.389,Medium
807,2024-04-29,18,engineering,mid,81,59.7,0.069,1.214,3,3.35,37.2,0.0,0.204,45,0.362,3,0,0.883,35.87,0.278,Low
807,2024-05-06,19,engineering,mid,81,59.7,0.069,1.042,1,2.37,41.9,2.12,0.202,49,0.545,5,0,0.77,30.21,0.369,Medium
807,2024-05-13,20,engineering,mid,81,59.7,0.069,1.23,4,4.51,36.4,0.58,0.118,23,0.083,1,1,0.904,39.11,0.284,Low
808,2024-01-01,1,marketing,senior,81,62.6,0.216,1.254,3,3.3,34.9,0.42,0.178,48,0.147,5,0,0.922,34.6,0.216,Low
808,2024-01-08,2,marketing,senior,81,62.6,0.216,1.127,6,2.4,40.0,1.44,0.128,45,0.203,5,0,0.943,41.58,0.23,Low
